,name,id,source,time,lat,lon,vmax,type,mslp,wmo_basin,ace,leadtime,sim_num
183,milton,7bdbe687-4df5-4a21-8589-a22956b53904,hurdat,2024-10-10 05:00:00,24.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,4.0
184,milton,7bdbe687-4df5-4a21-8589-a22956b53904,hurdat,2024-10-10 11:00:00,24.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,4.0
185,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-07 05:00:00,22.5,-92.5,83.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
186,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-07 11:00:00,22.5,-93.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
187,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-07 17:00:00,22.5,-94.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
188,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-07 23:00:00,23.5,-95.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
189,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-08 05:00:00,23.5,-96.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
190,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-08 11:00:00,24.5,-98.5,64.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
191,milton,8e0b2af3-c973-40e4-8390-1fc9ee83198b,hurdat,2024-10-08 17:00:00,24.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,5.0
192,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-07 05:00:00,22.5,-92.5,83.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
193,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-07 11:00:00,22.5,-93.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
194,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-07 17:00:00,22.5,-94.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
195,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-07 23:00:00,23.5,-95.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
196,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-08 05:00:00,24.5,-96.5,137.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
197,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-08 11:00:00,25.5,-96.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
198,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-08 17:00:00,25.5,-97.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
199,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-08 23:00:00,26.5,-97.5,83.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
200,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-09 05:00:00,27.5,-98.5,64.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
201,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-09 11:00:00,27.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
202,milton,36c9700c-4a3f-4181-8dc8-5c11dacde52a,hurdat,2024-10-09 17:00:00,26.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,6.0
203,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-07 05:00:00,22.5,-92.5,83.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
204,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-07 11:00:00,22.5,-93.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
205,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-07 17:00:00,22.5,-94.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
206,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-07 23:00:00,23.5,-95.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
207,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-08 05:00:00,23.5,-96.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
208,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-08 11:00:00,24.5,-98.5,64.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
209,milton,a70740fd-9c4e-4c10-b184-4bdbb9d59d5a,hurdat,2024-10-08 17:00:00,23.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,7.0
210,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-07 05:00:00,22.5,-92.5,83.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
211,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-07 11:00:00,22.5,-93.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
212,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-07 17:00:00,22.5,-94.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
213,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-07 23:00:00,23.5,-95.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
214,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-08 05:00:00,23.5,-96.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
215,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-08 11:00:00,24.5,-98.5,64.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
216,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-08 17:00:00,24.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
217,milton,c570449e-fad7-410a-b07a-4e9b80aba6c3,hurdat,2024-10-08 23:00:00,24.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,8.0
218,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-07 05:00:00,22.5,-92.5,83.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
219,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-07 11:00:00,22.5,-93.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
220,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-07 17:00:00,22.5,-94.5,96.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
221,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-07 23:00:00,23.5,-95.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
222,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-08 05:00:00,23.5,-96.5,113.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
223,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-08 11:00:00,24.5,-98.5,64.0,H,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
224,milton,c95dc6b8-86dc-4a94-9f3f-555a1e52fe8f,hurdat,2024-10-08 17:00:00,24.5,-99.5,34.0,TS,0.0,north_atlantic,0.0,2024-10-07 05:00:00,9.0
